hart
512
510
510
510
511
510
510
511
511
511
511
512
514
514
514
516
516
515
506
504
504
506
508
512
515
515
517
520
519
519
521
520
519
519
518
518
516
517
518
520
520
520
521
521
519
519
519
518
517
517
517
517
515
515
516
515
514
514
514
512
513
514
514
514
515
516
517
517
517
518
519
519
518
519
518
516
516
516
516
513
513
512
513
512
512
511
511
510
510
510
510
510
510
511
510
509
509
511
510
510
511
512
511
511
511
511
511
511
512
512
512
513
513
513
513
513
514
514
513
513
513
513
514
515
515
514
514
514
514
512
512
512
512
512
512
513
514
514
513
515
515
514
514
515
516
515
516
516
516
515
515
515
515
515
516
516
516
514
514
514
514
513
513
514
513
512
512
512
512
511
512
513
513
514
515
515
514
515
515
516
515
514
516
517
517
516
517
516
516
516
516
515
514
514
513
513
513
514
515
514
514
515
515
514
514
516
515
515
516
517
517
516
516
515
515
514
515
515
514
513
513
514
514
514
514
514
514
514
514
516
515
514
514
514
513
514
514
514
512
513
514
514
514
514
515
514
515
516
515
516
516
516
516
516
516
515
517
515
516
515
516
514
515
515
516
515
516
516
517
515
515
516
516
515
516
516
515
514
514
516
515
515
516
516
517
516
516
516
516
514
515
516
514
514
513
514
512
513
513
514
514
513
514
516
514
515
514
514
513
514
515
514
514
515
517
515
515
515
516
515
515
516
516
515
515
515
515
514
514
514
514
514
514
514
515
515
514
515
514
514
514
515
514
513
514
514
515
514
515
516
515
515
516
517
517
516
517
516
516
516
516
516
515
516
516
517
516
516
516
516
515
514
516
515
514
513
513
514
513
513
514
512
513
514
515
514
514
514
515
515
514
514
515
514
514
514
515
513
513
513
514
513
514
514
514
514
514
514
514
514
515
515
515
514
515
516
515
516
515
516
516
515
515
515
516
515
515
514
514
514
515
516
515
514
516
516
515
516
515
514
514
514
515
513
514
515
515
515
514
515
516
516
516
516
517
515
515
516
516
515
514
515
515
514
514
515
514
514
515
515
515
516
516
516
515
515
514
516
515
514
513
513
514
514
513
513
513
513
514
514
514
515
516
516
515
515
516
515
515
514
514
514
514
514
514
515
514
516
516
516
514
515
516
515
515
514
515
514
514
514
515
515
514
515
516
515
516
516
517
516
516
517
517
518
516
518
516
515
514
514
515
514
514
514
515
515
515
516
516
516
515
517
516
515
516
516
515
514
516
515
515
515
515
515
515
514
515
514
515
515
516
515
514
513
514
514
512
513
514
513
513
515
516
516
516
516
517
516
516
516
516
515
515
514
515
514
514
514
514
514
514
514
515
514
514
516
514
515
515
515
514
514
514
514
515
514
515
515
514
514
514
514
515
515
516
516
515
514
515
515
514
514
514
515
513
515
516
516
516
515
515
514
514
514
515
514
513
515
514
513
513
513
514
512
513
513
515
514
514
516
516
516
515
515
514
514
514
513
514
512
513
512
513
512
513
513
513
514
514
514
514
513
513
515
515
515
515
517
516
516
517
517
515
517
516
517
515
515
516
515
514
513
513
514
512
513
513
513
513
512
513
513
513
514
514
514
513
515
515
515
514
515
515
514
514
513
514
512
513
514
514
513
514
515
515
514
516
517
517
515
516
516
516
516
515
516
515
515
515
517
515
516
516
514
514
513
513
513
513
513
515
514
514
514
514
515
514
514
515
516
515
515
516
514
513
514
516
515
515
515
515
514
515
514
516
515
515
516
516
516
515
515
515
515
515
515
514
513
513
513
514
513
513
515
513
512
513
514
513
514
515
516
516
516
517
517
517
517
518
517
516
517
517
517
517
516
517
516
516
516
516
517
514
515
515
514
514
515
516
515
515
515
516
515
513
515
514
515
513
514
516
515
514
515
514
514
513
514
514
513
513
516
515
515
515
515
515
513
515
515
515
514
513
514
514
513
514
515
515
514
515
515
516
515
516
518
517
518
519
520
519
520
520
520
520
520
521
522
523
524
528
528
529
530
533
533
533
535
535
534
534
532
533
530
527
525
523
521
519
517
515
513
512
513
513
513
516
519
524
528
532
536
538
540
541
542
541
540
539
536
533
529
525
522
519
516
514
513
512
512
513
515
516
519
523
527
530
535
542
548
554
562
570
578
585
592
600
606
613
618
622
623
624
623
622
618
610
600
584
567
549
531
514
497
484
474
468
466
467
472
479
488
496
505
513
520
527
532
538
542
546
548
549
552
554
559
567
576
586
593
598
598
597
590
583
573
563
555
544
534
525
514
503
493
485
478
473
470
467
466
466
465
462
460
455
454
452
449
448
447
448
452
462
482
504
525
543
555
563
566
567
570
571
569
566
559
549
537
528
523
521
521
523
526
528
530
532
534
532
529
530
529
527
523
520
508
466
401
332
268
206
156
130
123
128
141
161
193
237
287
340
389
431
473
511
539
560
572
577
566
544
513
473
429
380
338
304
280
265
264
272
282
300
320
344
368
400
442
489
536
583
628
661
679
688
688
681
667
654
639
618
594
580
570
559
551
548
545
539
532
529
523
512
503
500
492
481
479
490
511
536
567
596
612
617
624
628
624
613
606
605
604
607
616
626
625
621
621
623
617
616
624
635
640
644
653
653
643
635
628
617
598
584
576
563
546
541
542
537
531
534
539
532
519
510
503
484
465
458
456
446
442
450
462
469
483
506
525
535
545
556
558
549
542
539
529
513
503
499
490
479
474
471
455
437
422
410
391
374
369
368
365
364
374
388
393
402
417
428
427
427
431
433
428
437
463
490
513
544
578
600
609
620
630
625
613
605
598
581
562
552
548
535
525
528
531
523
518
527
534
529
527
535
537
527
522
527
526
517
514
518
517
510
515
523
509
483
469
462
448
438
444
458
459
459
473
489
487
489
505
522
532
550
584
619
644
668
691
703
699
689
675
648
607
566
520
526
541
557
571
572
568
567
561
550
543
544
541
535
533
533
522
504
494
486
472
455
451
456
454
454
464
476
478
480
492
500
496
494
499
503
496
499
508
516
516
525
540
551
553
566
585
600
609
625
642
647
646
652
659
654
644
634
622
594
565
543
523
496
470
451
430
401
375
362
351
339
339
349
362
373
395
424
454
482
516
551
578
595
615
633
638
637
637
631
611
587
564
535
498
468
451
443
439
444
459
476
490
507
531
553
570
589
607
618
618
618
615
603
582
564
544
519
491
469
449
426
404
388
373
349
323
307
297
285
282
290
303
312
327
351
374
390
412
438
461
477
497
519
536
545
561
577
587
593
606
621
626
629
635
640
634
628
626
627
622
620
629
639
644
651
665
675
675
679
687
693
689
688
692
690
682
682
688
690
688
691
698
696
690
691
693
688
678
671
661
638
613
593
573
548
530
517
502
479
459
446
427
402
382
369
355
342
337
342
343
342
349
360
367
375
392
414
432
446
465
475
465
443
422
396
355
311
273
238
200
178
174
176
175
187
212
234
247
269
298
317
330
350
373
387
392
405
420
422
421
429
436
432
427
432
438
433
429
436
442
436
434
442
448
441
442
451
455
449
452
462
464
456
460
469
469
457
459
468
463
454
459
466
461
455
460
469
462
457
464
473
465
463
472
478
470
469
477
482
474
474
482
483
472
474
480
480
471
474
482
480
473
477
486
482
476
480
487
483
479
488
501
501
504
516
524
520
520
525
525
514
508
508
505
492
488
489
482
470
469
472
469
461
464
469
466
461
467
474
471
467
474
481
478
476
482
486
483
481
486
490
483
482
488
489
483
481
489
489
481
481
487
490
486
492
500
498
494
498
506
502
495
498
503
497
492
496
500
